Time,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ
1773426555661048832,2.666237196535803e-05,0.0001421363558620214,-0.009893595241010189
1773426555670767104,3.115608706139028e-05,-4.534372055786662e-05,-0.01009163446724415
1773426555680475648,0.0001729362411424518,0.0003955200663767755,-0.01001563481986523
1773426555690832128,0.0001345535420114174,0.0001972911122720689,-0.009703584015369415
1773426555701034240,-6.455037691921461e-06,-0.0002541841240599751,-0.009944853372871876
1773426555711201024,2.089469307975378e-05,-0.0002879266976378858,-0.01008856855332851
1773426555721269760,3.357224341016263e-05,-3.995267979917116e-05,-0.009894848801195621
1773426555731242752,-0.0001197719102492556,0.0001989388110814616,-0.01014327723532915
1773426555741121024,-2.687337837414816e-05,0.0003461245796643198,-0.009858749806880951
1773426555750903808,2.671108177310089e-06,9.59006865741685e-05,-0.009970438666641712
1773426555760592384,2.742648939602077e-05,1.071914175554411e-05,-0.01001705508679152
1773426555770527232,0.0002335912140551955,8.228335354942828e-05,-0.009886716492474079
1773426555780847360,0.0001737715647323057,3.697987631312571e-05,-0.009910490363836288
1773426555791044864,-0.0001326626079389825,-6.987411325098947e-05,-0.01016058400273323
1773426555801176320,0.0002238124434370548,-8.980864367913455e-05,-0.01003269385546446
1773426555811212288,0.0001278342970181257,-0.0002016732323681936,-0.01020448096096516
1773426555821155584,-9.661288640927523e-05,-0.0002104119485011324,-0.01033009868115187
1773426555831012352,-7.323198951780796e-05,2.994665919686668e-07,-0.01015083864331245
1773426555840779776,6.242528615985066e-05,0.0005785914254374802,-0.009580696001648903
1773426555850455552,0.0001763879845384508,0.0006791905034333467,-0.009393380954861641
1773426555860754176,-1.953467653947882e-05,0.0003079095913562924,-0.009835159406065941
1773426555881171200,-3.882990131387487e-05,0.0003036136040464044,-0.00990674551576376
1773426555891262464,4.351560346549377e-05,0.0003106331278104335,-0.009835429489612579
1773426555901256960,-0.0001254538656212389,0.0001109191071009263,-0.01011256314814091
1773426555911156224,-2.232674887636676e-05,-6.470604421338066e-05,-0.0102558545768261
1773426555920961024,1.044259897753363e-05,-0.0003176389436703175,-0.01047327276319265
1773426555930671104,1.64819630299462e-05,-0.0003225791151635349,-0.01050624810159206
1773426555940369664,1.739172694215085e-05,-0.0001469316339353099,-0.01036825869232416
1773426555950712832,2.459203460603021e-05,7.792597898514941e-05,-0.01019005570560694
1773426555960960768,4.079852806171402e-05,0.0004593594640027732,-0.009867322631180286
1773426555971115520,4.032290962641127e-05,0.0006362588610500097,-0.009732558391988277
1773426555981185024,3.62456266884692e-05,0.0006234398460946977,-0.00981514435261488
1773426555991158784,6.594972364837304e-05,0.0008440351230092347,-0.009868164546787739
1773426556001036800,1.812301343306899e-05,0.000899738515727222,-0.00996424350887537
1773426556010821120,2.740709896897897e-05,0.0005401293747127056,-0.009762017987668514
1773426556020511488,9.238743950845674e-05,0.001104737748391926,-0.009443954564630985
1773426556030591744,1.593876731931232e-05,0.001252987887710333,-0.009315100498497486
1773426556040897792,3.847904008580372e-05,0.000857540697325021,-0.009987064637243748
1773426556051107840,3.28400383295957e-05,0.0004669543413911015,-0.01018388569355011
1773426556061223680,5.274270006339066e-05,0.0007531247101724148,-0.00997539795935154
1773426556071248384,4.024404552183114e-05,0.001073464285582304,-0.009591937996447086
1773426556081177856,5.44968424947001e-05,0.001231337198987603,-0.009598505683243275
1773426556091011072,5.480724576045759e-05,0.001215617405250669,-0.009533051401376724
1773426556100751360,5.429669181467034e-05,0.001113923732191324,-0.009558194316923618
1773426556110478592,4.973903924110346e-05,0.001033849664963782,-0.009649669751524925
1773426556120841472,4.563000038615428e-05,0.0009602321079000831,-0.009751008823513985
1773426556131106304,4.761212767334655e-05,0.0009330527391284704,-0.009698209352791309
1773426556141224448,5.076973320683464e-05,0.0008548602345399559,-0.009662157855927944
1773426556151303680,2.768376180029009e-05,0.0006871380610391498,-0.009837636724114418
1773426556161286912,3.131685662083328e-05,0.0004062940715812147,-0.01005908008664846
1773426556171174144,3.684930561576039e-05,0.0002144293248420581,-0.01017208024859428
1773426556180967424,3.038653812836856e-05,0.0002225925563834608,-0.0101101053878665
1773426556190666240,2.987263724207878e-05,0.0004172027111053467,-0.009913789108395576
1773426556200597248,3.973948332713917e-05,0.0005433656042441726,-0.00969922449439764
1773426556210919936,-1.618536771275103e-06,0.0003020560543518513,-0.009861668571829796
1773426556221143296,-1.835327202570625e-05,-0.0005663444753736258,-0.01075504254549742
1773426556231269120,2.993629823322408e-05,1.516412521596067e-05,-0.0100806076079607
1773426556241310464,6.361006671795622e-05,8.760762284509838e-06,-0.01009433530271053
1773426556251256832,2.994122587551828e-05,-0.0005246412474662066,-0.0105252880603075
1773426556261107200,3.859626303892583e-05,0.0002776667824946344,-0.009785262867808342
1773426556270863616,5.982171205687337e-05,0.0006463294848799706,-0.009505348280072212
1773426556280526080,5.09058590978384e-05,0.0002999331627506763,-0.00976830068975687
1773426556290827264,-4.644372529583052e-05,-0.001429523574188352,-0.01101772580295801
1773426556301115136,3.52080533048138e-05,7.984466355992481e-05,-0.009850859642028809
1773426556311314176,2.59704356722068e-05,-2.952075010398403e-05,-0.009992655366659164
1773426556321380864,1.855606751632877e-05,-6.009804928908125e-05,-0.009962985292077065
1773426556331385344,2.855308594007511e-05,-3.81588761229068e-05,-0.009974377229809761
1773426556341295616,2.797718661895487e-05,-5.014212365495041e-05,-0.009932726621627808
1773426556351110144,3.179837949573994e-05,-4.997159703634679e-05,-0.009978729300200939
1773426556360830208,2.118965858244337e-05,-4.240597627358511e-05,-0.009966948069632053
1773426556370564608,2.637889701873064e-05,-2.798615787469316e-05,-0.009953924454748631
1773426556380907776,2.210666571045294e-05,-4.690998321166262e-05,-0.00995213445276022
1773426556391155200,2.245359974040184e-05,-3.903927427018061e-05,-0.009960638359189034
1773426556401305856,2.786451841529924e-05,-2.641537321323995e-05,-0.009961766190826893
1773426556411359232,2.154885441996157e-05,-4.293254096410237e-05,-0.009950357489287853
1773426556421324544,1.528197935840581e-05,-7.138325599953532e-05,-0.009954230859875679
1773426556431195904,2.482289164618123e-05,-4.29646679549478e-05,-0.009976121596992016
1773426556440977920,2.469350147293881e-05,-3.531943730195053e-05,-0.009972465224564075
1773426556450673408,3.270299930591136e-05,-1.650166996114422e-05,-0.009940385818481445
1773426556460755968,3.450521035119891e-05,-1.312740187131567e-05,-0.009946171194314957
1773426556471061248,2.724697878875304e-05,-4.961613376508467e-05,-0.009965723380446434
1773426556481270784,1.659602276049554e-05,-6.307507283054292e-05,-0.009971776977181435
1773426556491386624,8.681065082782879e-06,-9.316633077105507e-05,-0.00994628481566906
1773426556501401600,1.283440997212892e-05,-8.008441363926977e-05,-0.00996658019721508
1773426556511335424,1.599597817403264e-05,-7.056132017169148e-05,-0.009966791607439518
1773426556521175808,1.101325688068755e-05,-7.316500705201179e-05,-0.009961116127669811
1773426556530921216,1.277811497857329e-05,-9.778994717635214e-05,-0.009961888194084167
1773426556540572672,1.402390262228437e-05,-8.057328523136675e-05,-0.009973259642720222
1773426556550938624,4.967638960806653e-05,3.257245771237649e-05,-0.009948492050170898
1773426556561209600,2.813488754327409e-05,-3.994525104644708e-05,-0.009957004338502884
1773426556571384064,3.360927803441882e-05,-2.545577262935694e-05,-0.009949176572263241
1773426556581465600,3.251910675317049e-05,-2.712090645218268e-05,-0.009954258799552917
1773426556591445760,1.941194568644278e-05,-7.014247239567339e-05,-0.0099687110632658
1773426556601335296,2.581319313321728e-05,-4.151925531914458e-05,-0.009957084432244301
1773426556611130368,1.123408401326742e-05,-8.154488750733435e-05,-0.009962525218725204
1773426556620831488,2.346313885936979e-05,-5.688425153493881e-05,-0.009972304105758667
1773426556630602240,3.724283305928111e-05,-4.468472980079241e-06,-0.009945753030478954
1773426556640930304,2.833720645867288e-05,-4.661217462853529e-05,-0.009960224851965904
1773426556651158784,2.999264870595653e-05,-6.020797445671633e-05,-0.009959597140550613
1773426556661290496,2.088573455694132e-05,-6.827585457358509e-05,-0.009974470362067223
1773426556671329280,9.83967402135022e-06,-8.228744263760746e-05,-0.009960962459445
1773426556681278976,2.466204387019388e-05,-2.887009759433568e-05,-0.009955876506865025
1773426556691132928,2.206994577136356e-05,-3.668912540888414e-05,-0.009945687837898731
1773426556700893696,3.104846837231889e-05,-6.818970632593846e-06,-0.009955062530934811
1773426556710561280,3.131227640551515e-05,-2.697222589631565e-05,-0.009963642805814743
1773426556720705536,4.012717545265332e-05,-1.391125806549098e-06,-0.009950306266546249
1773426556730996736,1.750231604091823e-05,-7.595712668262422e-05,-0.009964194148778915
1773426556741193728,1.625782533665188e-05,-8.663186599733308e-05,-0.009970403276383877
1773426556751291648,0.0001547548454254866,0.0002596044796518981,-0.009973193518817425
1773426556771206144,-0.0001434962032362819,-0.0005436576320789754,-0.009975343011319637
1773426556781019392,-0.0002016326325247064,-0.000594048819039017,-0.009927112609148026
1773426556790737920,1.604867065907456e-05,-5.887786755920388e-05,-0.009980928152799606
1773426556800470784,2.647425571922213e-05,-3.594633744796738e-05,-0.009968896396458149
1773426556810821632,2.434917587379459e-05,-4.665279266191646e-05,-0.009935776703059673
1773426556821077760,3.555708462954499e-05,-4.823040580959059e-05,-0.009946324862539768
1773426556831237120,3.212149022147059e-05,-3.372465653228574e-05,-0.009970604442059994
1773426556841299968,2.795351974782534e-05,-4.062951120431535e-05,-0.009969732724130154
1773426556851276800,2.248218697786797e-05,-4.754068868351169e-05,-0.009959526360034943
1773426556861162240,1.785505992302205e-05,-4.344003900769167e-05,-0.00994971115142107
1773426556870952704,1.544128463137895e-05,-4.563223046716303e-05,-0.009963769465684891
1773426556880649472,2.460885843902361e-05,-3.682273381855339e-05,-0.009962690994143486
1773426556890655488,2.490730184945278e-05,-4.372441253508441e-05,-0.009949755854904652
1773426556900968960,2.784701246127952e-05,-4.015121157863177e-05,-0.009968201629817486
1773426556911186944,3.399186971364543e-05,-4.350793824414723e-05,-0.009963391348719597
1773426556921310464,3.222680243197829e-05,-4.010014890809543e-05,-0.009964953176677227
1773426556931341312,2.687388041522354e-05,-4.968107168679126e-05,-0.009947369806468487
1773426556941285632,2.045236942649353e-05,-3.646074037533253e-05,-0.009958676062524319
1773426556951127296,1.938411696755793e-05,-4.126982821617275e-05,-0.009958891198039055
1773426556960885248,1.946542761288583e-05,-4.925220855511725e-05,-0.009952732361853123
1773426556970555648,2.759596100077033e-05,-4.089689900865778e-05,-0.00996527262032032
1773426556980926976,2.881389264075551e-05,-4.601903492584825e-05,-0.009964989498257637
1773426556991201536,3.063082476728596e-05,-4.79365662613418e-05,-0.009956484660506248
1773426557001380096,3.028354149137158e-05,-4.552663085632958e-05,-0.009953486733138561
1773426557011468800,2.340608625672758e-05,-4.389231617096812e-05,-0.009964338503777981
1773426557021464832,2.156443770218175e-05,-4.11387300118804e-05,-0.009965275414288044
1773426557031386368,2.38048960454762e-05,-4.27969207521528e-05,-0.009954407811164856
1773426557041194240,2.134958231181372e-05,-4.113985050935298e-05,-0.009962460957467556
1773426557050911232,2.493172360118479e-05,-2.904453867813572e-05,-0.009948404505848885
1773426557060696320,6.848893826827407e-05,7.88087272667326e-05,-0.009940602816641331
1773426557071030016,4.205471122986637e-05,-5.471740223583765e-06,-0.009950954467058182
1773426557081268736,-2.009452509810217e-05,-0.0002238657471025363,-0.009981271810829639
1773426557091410944,2.193923137383536e-05,-7.13267145329155e-05,-0.009973090142011642
1773426557101456896,1.411362791259307e-05,-7.246220047818497e-05,-0.009963549673557281
1773426557111415552,1.852164496085607e-05,-4.959326179232448e-05,-0.00995314959436655
1773426557121294592,1.910211540234741e-05,-5.270508700050414e-05,-0.009955497458577156
1773426557131065600,2.627421963552479e-05,-4.295144390198402e-05,-0.009962392039597034
1773426557140742912,1.723791865515523e-05,-7.119013025658205e-05,-0.009955529123544693
1773426557150893056,3.057643698411994e-05,-5.435864659375511e-05,-0.009962173178792
1773426557161187584,2.694638169487007e-05,-5.889202293474227e-05,-0.009973072446882725
1773426557171386880,1.83725351234898e-05,-7.037644536467269e-05,-0.009947857819497585
1773426557181493248,2.289533040311653e-05,-4.461524804355577e-05,-0.009964094497263432
1773426557191502592,1.401273220835719e-05,-8.181932935258374e-05,-0.009951850399374962
1773426557201416192,1.597592927282676e-05,-5.053356653661467e-05,-0.009958686307072639
1773426557211267072,2.335995850444306e-05,-4.815519423573278e-05,-0.009964669123291969
1773426557220990208,2.994584065163508e-05,-2.633700387377758e-05,-0.009961517527699471
1773426557230619648,1.724029789329506e-05,-7.477879989892244e-05,-0.009968994185328484
1773426557240974848,1.641556991671678e-05,-8.54281970532611e-05,-0.009944798424839973
1773426557251232768,6.988543646002654e-07,-0.0001399841858074069,-0.009972068481147289
1773426557261396480,5.504029832081869e-05,8.214597619371489e-05,-0.009948238730430603
1773426557271462400,-1.677223190199584e-05,-0.0001841209887061268,-0.00998847559094429
1773426557281432064,1.904446799017023e-05,-3.90005370718427e-05,-0.009951654821634293
1773426557291307264,4.600084139383398e-05,9.557484190736432e-06,-0.009940197691321373
1773426557301086976,3.169836054439656e-05,-2.915998265962116e-05,-0.009964117780327797
1773426557310772224,3.087204095209017e-05,-4.082659870618954e-05,-0.00996754877269268
1773426557320706560,3.805774395004846e-05,-1.772182076820172e-05,-0.009946530684828758
1773426557331023872,4.334372715675272e-05,2.945631968032103e-05,-0.009945940226316452
1773426557341247488,4.6890683734091e-05,2.442073127895128e-05,-0.009944839403033257
1773426557351373312,-8.782584700384177e-06,-0.0001754184777382761,-0.009991048835217953
1773426557361403136,8.339353371411562e-06,-7.775690028211102e-05,-0.009940976276993752
1773426557371338496,1.616328336240258e-05,-6.268771539907902e-05,-0.009966549463570118
1773426557381179648,2.106550709868316e-05,-5.0853326683864e-05,-0.009956710040569305
1773426557390985216,1.6017602320062e-06,-0.0001017922040773556,-0.00996740348637104
1773426557400658944,3.563252539606765e-05,-3.516843571560457e-05,-0.009955634362995625
1773426557410874880,7.242734682222363e-06,-9.453324310015887e-05,-0.009950770065188408
1773426557421152512,2.812890488712583e-05,-4.993977927369997e-05,-0.009960674680769444
1773426557431336192,1.039194557961309e-05,-9.550959657644853e-05,-0.009945526719093323
1773426557441424640,2.375174335611518e-05,-3.500139791867696e-05,-0.009975817985832691
1773426557451418368,9.311370376963168e-06,-9.497835708316416e-05,-0.009956428781151772
1773426557461317376,-2.625582055770792e-06,-0.0001427517127012834,-0.009983404539525509
1773426557471122688,2.699045762710739e-05,-3.344138167449273e-05,-0.009943324141204357
1773426557480834048,3.550265319063328e-05,-9.953651897376403e-06,-0.009970841929316521
1773426557490533888,3.454694888205267e-05,-1.169681672763545e-05,-0.009952692314982414
1773426557500871680,3.439192732912488e-05,-1.613631684449501e-05,-0.009964918717741966
1773426557511111424,3.078108420595527e-05,-4.586583963828161e-05,-0.009954530745744705
1773426557521255936,3.085888602072373e-05,-3.291328903287649e-05,-0.00996800884604454
1773426557531303168,2.532812140998431e-05,-4.284848546376452e-05,-0.00994745921343565
1773426557541253888,2.403201142442413e-05,-4.873553552897647e-05,-0.009952801279723644
1773426557551109632,1.86898214451503e-05,-4.802231705980375e-05,-0.009957326576113701
1773426557560869888,2.441693504806608e-05,-4.317159618949518e-05,-0.009970368817448616
1773426557570556928,2.782728370220866e-05,-4.786512363352813e-05,-0.009968342259526253
1773426557580715264,3.054254921153188e-05,-4.40176299889572e-05,-0.009956801310181618
1773426557591019520,2.728043727984186e-05,-4.672651266446337e-05,-0.009952746331691742
1773426557601228544,3.24753527820576e-05,-4.002209243481047e-05,-0.009954067878425121
1773426557611342336,2.073239738820121e-05,-3.803220170084387e-05,-0.009955771267414093
1773426557621365248,2.560384200478438e-05,-4.50088336947374e-05,-0.009955467656254768
1773426557631291904,2.761089490377344e-05,-4.071099101565778e-05,-0.0099660474807024
1773426557641123072,2.174820838263258e-05,-4.404111314215697e-05,-0.009960003197193146
1773426557650889728,2.416812458250206e-05,-5.198946746531874e-05,-0.009964575991034508
1773426557660614400,2.35979041462997e-05,-3.986587034887634e-05,-0.009946880862116814
1773426557670973184,2.809093894029502e-05,-4.286123657948337e-05,-0.009956784546375275
1773426557681236480,2.488483005436137e-05,-4.393726703710854e-05,-0.009969832375645638
1773426557691405568,2.986157232953701e-05,-3.91692083212547e-05,-0.00996166467666626
1773426557701476608,2.391255293332506e-05,-4.030577474622987e-05,-0.009950504638254642
1773426557711450880,2.353546733502299e-05,-4.754104884341359e-05,-0.009954812005162239
1773426557721330944,2.788528036035132e-05,-4.285203613108024e-05,-0.009961712174117565
1773426557731115264,2.008882256632205e-05,-3.730088792508468e-05,-0.009952937252819538
1773426557740868864,2.062188286799937e-05,-4.384546264191158e-05,-0.009965048171579838
1773426557750721792,2.269774631713517e-05,-3.912853571819142e-05,-0.009962905198335648
1773426557761041408,2.531598329369444e-05,-4.177690425422043e-05,-0.009963869117200375
1773426557771262464,2.607214992167428e-05,-4.64549484604504e-05,-0.009961836971342564
1773426557781385472,2.3265949494089e-05,-4.247797551215626e-05,-0.009954659268260002
1773426557791413248,2.414550363027956e-05,-4.632873606169596e-05,-0.009957362897694111
1773426557801344768,2.597583807073534e-05,-4.685883322963491e-05,-0.009958287701010704
1773426557811180288,2.681295882211998e-05,-4.731052467832342e-05,-0.009959843009710312
1773426557820923392,2.405183113296516e-05,-4.23078345193062e-05,-0.009957957081496716
1773426557830609152,2.730650703597348e-05,-4.819221430807374e-05,-0.009957474656403065
1773426557840825856,2.174720611947123e-05,-4.570113378576934e-05,-0.009949997067451477
1773426557851108096,2.522574141039513e-05,-4.8525685997447e-05,-0.009955698624253273
1773426557861295872,2.75039674306754e-05,-3.44916588801425e-05,-0.009961896575987339
1773426557871388928,2.773041887849104e-05,-3.901775926351547e-05,-0.009967024438083172
1773426557881385728,2.840498927980661e-05,-3.942874900531024e-05,-0.009957451373338699
1773426557891286784,2.632010728120804e-05,-4.851437188335694e-05,-0.009956861846148968
1773426557901092864,2.780157592496835e-05,-3.964014831581153e-05,-0.009951379150152206
1773426557910803968,2.602659515105188e-05,-4.100342994206585e-05,-0.009956501424312592
1773426557920577024,2.389119981671683e-05,-4.284640817786567e-05,-0.00996006652712822
1773426557930919680,3.017481503775343e-05,-3.906095298589207e-05,-0.009967624209821224
1773426557941166080,2.511692400730681e-05,-4.149597225477919e-05,-0.00995414424687624
1773426557951317760,2.782472620310728e-05,-4.181635449640453e-05,-0.009954411536455154
1773426557961374464,2.893297460104804e-05,-4.867104144068435e-05,-0.009954617358744144
